년도,라운드,구단,감독,상대,득점,실점,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2023,14,수원FC,김도균,전북,1,3,36.4,0.76,262,1,43,105,114,33,95,134,118,81,63,1,344,0.125,0.3895348837,0.3430232558
2023,15,제주,남기일,수원,2,1,40.7,0.78,273,6,54,172,47,25,87,161,91,106,76,4,350,0.1542857143,0.46,0.26
2023,15,수원,김병수,제주,1,2,59.3,0.85,477,5,63,291,123,22,183,272,149,199,129,2,561,0.1122994652,0.4848484848,0.265597148
2023,15,대구,최원권,인천,2,2,37.6,0.76,245,10,43,144,58,33,75,137,87,101,57,8,322,0.1335403727,0.4254658385,0.2701863354
2023,15,인천,조성환,대구,2,2,62.4,0.88,550,9,120,319,111,38,179,333,183,224,143,6,625,0.192,0.5328,0.2928
2023,15,서울,안익수,강원,1,0,58.2,0.87,521,5,90,301,130,31,221,269,193,200,128,3,598,0.1505016722,0.4498327759,0.3227424749
2023,15,강원,최용수,서울,0,1,41.8,0.79,307,3,57,158,92,19,118,170,117,113,77,3,388,0.1469072165,0.4381443299,0.3015463918
2023,15,수원FC,김도균,광주,0,2,42.6,0.86,461,5,55,283,123,44,209,208,147,182,132,5,536,0.1026119403,0.3880597015,0.2742537313
2023,15,광주,이정효,수원FC,2,0,57.4,0.93,541,8,150,314,77,51,193,297,176,227,138,6,581,0.2581755594,0.5111876076,0.3029259897
2023,15,울산,홍명보,대전,3,3,72.9,0.88,653,12,168,348,137,48,233,372,207,272,174,13,742,0.2264150943,0.5013477089,0.2789757412
2023,15,대전,이민성,울산,3,3,27.1,0.7,145,6,22,86,37,23,43,79,64,49,32,3,207,0.1062801932,0.3816425121,0.309178744
2023,15,포항,김기동,전북,1,0,47.4,0.77,278,11,51,144,83,27,109,142,108,101,69,10,361,0.1412742382,0.3933518006,0.2991689751
2023,15,전북,김두현,포항,0,1,52.6,0.82,397,7,72,208,117,32,138,227,153,167,77,3,484,0.1487603306,0.4690082645,0.3161157025
2023,16,전북,김두현,울산,2,0,44,0.82,338,10,66,161,111,22,114,202,111,146,81,5,412,0.1601941748,0.4902912621,0.2694174757
2023,16,울산,홍명보,전북,0,2,56,0.87,488,6,132,267,89,29,174,285,163,202,123,4,560,0.2357142857,0.5089285714,0.2910714286
2023,16,수원,김병수,수원FC,1,2,62,0.89,542,8,110,338,94,32,190,320,179,225,138,4,608,0.1809210526,0.5263157895,0.2944078947
2023,16,수원FC,김도균,수원,2,1,38,0.74,241,5,32,119,90,34,86,121,98,83,60,2,325,0.09846153846,0.3723076923,0.3015384615
2023,16,제주,남기일,강원,2,2,54,0.79,339,7,43,228,68,29,118,192,103,147,89,2,429,0.1002331002,0.4475524476,0.2400932401
2023,16,강원,최용수,제주,2,2,46,0.73,278,8,55,154,69,28,92,158,104,100,74,3,380,0.1447368421,0.4157894737,0.2736842105
2023,16,광주,이정효,포항,4,2,52.3,0.86,340,7,78,208,54,24,127,189,123,127,90,6,395,0.1974683544,0.4784810127,0.3113924051
2023,16,포항,김기동,광주,2,4,47.7,0.84,339,5,30,171,138,30,152,157,111,154,74,9,403,0.07444168734,0.3895781638,0.2754342432
2023,16,대전,이민성,인천,1,3,62.1,0.87,536,10,82,358,96,30,209,297,171,234,131,6,616,0.1331168831,0.4821428571,0.2775974026
2023,16,인천,조성환,대전,3,1,37.9,0.79,281,5,58,156,67,19,84,178,117,90,74,0,355,0.1633802817,0.5014084507,0.3295774648
2023,16,대구,최원권,서울,1,0,26.4,0.71,163,9,27,76,60,28,45,90,70,56,37,6,229,0.1179039301,0.3930131004,0.3056768559
2023,16,서울,안익수,대구,0,1,73.6,0.93,810,5,128,596,86,36,351,423,246,361,203,6,870,0.1471264368,0.4862068966,0.2827586207
2023,17,수원FC,김도균,울산,1,3,33.4,0.77,267,6,48,127,92,23,93,151,116,82,69,1,346,0.1387283237,0.436416185,0.3352601156
2023,17,울산,홍명보,수원FC,3,1,66.6,0.91,675,11,156,397,122,43,254,378,227,268,180,5,741,0.2105263158,0.5101214575,0.30634278
2023,17,포항,김기동,제주,2,1,47.2,0.85,361,10,51,160,150,48,134,179,124,138,99,4,424,0.1202830189,0.4221698113,0.2924528302
2023,17,제주,남기일,포항,1,2,52.8,0.84,412,1,67,248,97,25,142,245,114,185,113,1,490,0.1367346939,0.5,0.2326530612
2023,17,전북,김두현,대구,1,0,61.3,0.9,538,5,80,380,78,22,214,302,141,275,122,4,597,0.1340033501,0.5058626466,0.2361809045
2023,17,대구,최원권,전북,0,1,38.7,0.81,303,4,47,175,81,28,110,165,104,129,70,1,374,0.1256684492,0.4411764706,0.2780748663
2023,17,광주,이정효,수원,2,1,51.1,0.83,374,6,63,238,73,21,143,210,137,143,94,6,450,0.14,0.4666666667,0.3044444444
2023,17,수원,김병수,광주,1,2,48.9,0.85,440,7,47,275,118,32,179,229,126,177,137,2,517,0.09090909091,0.4429400387,0.2437137331
2023,17,인천,조성환,서울,1,1,34,0.74,256,4,39,112,105,22,81,153,98,91,67,3,345,0.1130434783,0.4434782609,0.284057971
2023,17,서울,안익수,인천,1,1,66,0.89,621,4,111,422,88,34,276,311,209,266,146,6,697,0.1592539455,0.4461979914,0.299856528
2023,17,강원,최용수,대전,1,2,52.5,0.82,355,3,65,220,70,33,148,174,129,135,91,5,432,0.150462963,0.4027777778,0.2986111111
2023,17,대전,이민성,강원,2,1,47.5,0.73,269,6,40,135,94,33,106,130,100,104,65,4,368,0.1086956522,0.3532608696,0.2717391304
2023,18,대구,최원권,수원FC,3,1,43.8,0.84,351,7,39,234,78,31,121,199,141,135,75,6,417,0.09352517986,0.4772182254,0.3381294964
2023,18,수원FC,김도균,대구,1,3,56.2,0.89,509,14,78,330,101,39,188,282,191,199,119,8,571,0.1366024518,0.4938704028,0.3345008757
2023,18,울산,홍명보,제주,5,1,46.6,0.89,454,9,97,243,114,27,159,268,153,182,119,3,510,0.1901960784,0.5254901961,0.3
2023,18,제주,남기일,울산,1,5,53.4,0.9,527,6,100,311,116,31,169,327,174,202,151,4,585,0.1709401709,0.558974359,0.2974358974
2023,18,대전,이민성,광주,1,1,56.5,0.85,487,9,78,326,83,40,190,257,150,225,112,11,572,0.1363636364,0.4493006993,0.2622377622
2023,18,광주,이정효,대전,1,1,43.5,0.84,284,6,45,169,70,17,112,155,103,114,67,3,338,0.1331360947,0.4585798817,0.3047337278
2023,18,강원,최용수,전북,1,2,45.9,0.75,275,5,60,167,48,18,96,161,104,98,73,3,366,0.1639344262,0.4398907104,0.2841530055
2023,18,전북,김두현,강원,2,1,54.1,0.83,369,9,52,199,118,24,134,211,136,157,76,6,444,0.1171171171,0.4752252252,0.3063063063
2023,18,서울,안익수,포항,1,1,46.3,0.85,381,6,54,201,126,22,153,206,118,160,103,3,448,0.1205357143,0.4598214286,0.2633928571
2023,18,포항,김기동,서울,1,1,53.7,0.85,452,7,72,234,146,44,179,229,136,195,121,7,531,0.1355932203,0.4312617702,0.2561205273
2023,18,수원,김병수,인천,0,0,54.2,0.88,430,3,44,278,108,28,169,233,108,204,118,4,488,0.09016393443,0.4774590164,0.2213114754
2023,18,인천,조성환,수원,0,0,45.8,0.83,373,7,74,230,69,39,125,209,123,148,102,3,449,0.1648106904,0.4654788419,0.2739420935
2023,19,수원,김병수,서울,0,1,44.8,0.79,314,7,44,169,101,28,102,184,102,129,83,4,397,0.1108312343,0.4634760705,0.2569269521
2023,19,서울,안익수,수원,1,0,55.2,0.88,465,7,91,278,96,29,135,301,164,192,109,6,528,0.1723484848,0.5700757576,0.3106060606
2023,19,제주,남기일,대전,1,1,57.4,0.86,455,6,69,293,93,43,153,259,134,217,104,6,529,0.1304347826,0.4896030246,0.2533081285
2023,19,대전,이민성,제주,1,1,42.6,0.81,307,8,42,152,113,26,99,182,114,113,80,5,379,0.110817942,0.4802110818,0.3007915567
2023,19,광주,이정효,전북,2,0,53,0.89,483,8,73,258,152,26,170,287,149,208,126,3,542,0.1346863469,0.5295202952,0.2749077491
2023,19,전북,페트레스쿠,광주,0,2,47,0.86,428,5,49,239,140,33,200,195,123,186,119,2,497,0.0985915493,0.3923541247,0.2474849095
2023,19,울산,홍명보,대구,3,1,75.3,0.94,881,10,184,592,105,50,254,577,264,356,261,1,937,0.1963713981,0.6157950907,0.2817502668
2023,19,대구,최원권,울산,1,3,24.7,0.83,214,5,18,101,95,28,63,123,88,76,50,0,257,0.07003891051,0.4785992218,0.3424124514
2023,19,인천,조성환,포항,0,1,51.8,0.84,402,4,129,221,52,33,146,223,144,154,104,4,478,0.269874477,0.4665271967,0.3012552301
2023,19,포항,김기동,인천,1,0,48.2,0.86,392,9,41,233,118,44,132,216,134,167,91,3,455,0.09010989011,0.4747252747,0.2945054945
2023,19,수원FC,김도균,강원,1,1,56.4,0.88,509,14,74,335,100,60,213,236,181,219,109,6,578,0.1280276817,0.4083044983,0.3131487889
2023,19,강원,윤정환,수원FC,1,1,43.6,0.85,391,9,65,232,94,30,133,228,159,140,92,6,460,0.1413043478,0.4956521739,0.3456521739
2023,20,전북,페트레스쿠,제주,2,0,45.8,0.81,288,5,34,162,92,20,99,169,109,112,67,4,355,0.09577464789,0.476056338,0.3070422535
2023,20,제주,남기일,전북,0,2,54.2,0.82,359,14,85,180,94,45,113,201,121,142,96,9,437,0.1945080092,0.4599542334,0.2768878719
2023,20,대구,최원권,수원,1,1,50,0.86,350,8,55,188,107,38,139,173,125,140,85,10,406,0.1354679803,0.4261083744,0.3078817734
2023,20,수원,김병수,대구,1,1,50,0.83,328,4,46,215,67,22,104,202,108,141,79,2,395,0.1164556962,0.5113924051,0.2734177215
2023,20,서울,안익수,대전,0,0,64.9,0.87,529,9,89,308,132,37,217,275,174,210,145,9,608,0.1463815789,0.4523026316,0.2861842105
2023,20,대전,이민성,서울,0,0,35.1,0.71,195,1,28,86,81,21,61,113,72,71,52,1,274,0.102189781,0.4124087591,0.2627737226
2023,20,광주,이정효,울산,0,1,54.2,0.89,399,2,52,211,136,30,154,215,121,177,101,3,448,0.1160714286,0.4799107143,0.2700892857
2023,20,울산,홍명보,광주,1,0,45.8,0.86,357,4,60,192,105,26,121,210,103,134,120,4,415,0.1445783133,0.5060240964,0.2481927711
2023,20,포항,김기동,수원FC,3,1,50,0.87,483,10,69,288,126,41,200,242,166,215,102,7,555,0.1243243243,0.436036036,0.2990990991
2023,20,수원FC,김도균,포항,1,3,50,0.87,510,11,70,274,166,41,190,279,191,199,120,7,586,0.1194539249,0.476109215,0.3259385666
2023,20,인천,조성환,강원,1,0,39.6,0.8,314,5,52,182,80,20,107,187,110,132,72,1,392,0.1326530612,0.4770408163,0.2806122449
2023,20,강원,윤정환,인천,0,1,60.4,0.87,582,3,83,399,100,40,217,325,186,264,132,2,668,0.124251497,0.4865269461,0.2784431138
2023,21,제주,남기일,대구,1,2,70.6,0.9,591,8,78,445,68,38,205,348,168,279,144,7,656,0.118902439,0.5304878049,0.256097561
2023,21,대구,최원권,제주,2,1,29.4,0.78,178,10,44,90,44,17,57,104,84,55,39,4,228,0.1929824561,0.4561403509,0.3684210526
2023,21,강원,윤정환,광주,1,1,32.6,0.81,257,7,55,139,63,34,101,122,89,99,69,3,317,0.1735015773,0.3848580442,0.2807570978
2023,21,광주,이정효,강원,1,1,67.4,0.93,560,6,97,390,73,42,264,254,175,264,121,3,602,0.1611295681,0.4219269103,0.2906976744
2023,21,포항,김기동,울산,0,1,56.8,0.91,570,14,91,375,104,32,222,316,183,252,135,10,626,0.1453674121,0.5047923323,0.2923322684
2023,21,울산,홍명보,포항,1,0,43.2,0.83,356,1,50,201,105,28,115,213,117,153,86,1,428,0.1168224299,0.4976635514,0.273364486
2023,21,수원FC,김도균,인천,2,2,51.2,0.87,483,11,85,270,128,51,193,239,161,192,130,7,555,0.1531531532,0.4306306306,0.2900900901
2023,21,인천,조성환,수원FC,2,2,48.8,0.87,476,3,43,291,142,35,206,235,168,203,105,3,547,0.07861060329,0.4296160878,0.3071297989
2023,21,전북,페트레스쿠,서울,2,1,39.6,0.8,251,6,36,123,92,27,105,119,98,90,63,5,313,0.1150159744,0.3801916933,0.3130990415
2023,21,서울,안익수,전북,1,2,60.4,0.86,450,9,78,222,150,23,176,251,140,199,111,3,523,0.1491395793,0.4799235182,0.2676864245
2023,21,대전,이민성,수원,2,2,55,0.86,453,8,68,293,92,26,124,303,169,179,105,10,526,0.1292775665,0.5760456274,0.3212927757
2023,21,수원,김병수,대전,2,2,45,0.8,342,8,49,200,93,27,102,213,129,127,86,3,427,0.1147540984,0.4988290398,0.3021077283
2023,22,대구,최원권,강원,0,0,47.8,0.88,428,6,51,285,92,36,168,224,154,185,89,7,486,0.1049382716,0.4609053498,0.316872428
2023,22,강원,윤정환,대구,0,0,52.2,0.88,507,5,62,361,84,44,186,277,171,201,135,3,576,0.1076388889,0.4809027778,0.296875
2023,22,제주,남기일,광주,0,0,51.1,0.85,484,8,83,266,135,49,168,267,128,214,142,6,569,0.1458699473,0.4692442882,0.2249560633
2023,22,광주,이정효,제주,0,0,48.9,0.89,474,5,50,254,170,46,202,226,142,222,110,2,532,0.09398496241,0.4248120301,0.2669172932
2023,22,울산,홍명보,인천,1,2,62.9,0.9,639,12,170,389,80,31,228,380,218,267,154,9,710,0.2394366197,0.5352112676,0.3070422535
2023,22,인천,조성환,울산,2,1,37.1,0.83,320,10,50,162,108,31,92,197,107,134,79,3,385,0.1298701299,0.5116883117,0.2779220779
2023,22,수원,김병수,포항,1,1,42.2,0.83,315,7,56,166,93,27,111,177,102,130,83,7,379,0.1477572559,0.4670184697,0.2691292876
2023,22,포항,김기동,수원,1,1,57.8,0.87,481,5,62,312,107,44,183,254,130,222,129,4,552,0.1123188406,0.4601449275,0.2355072464
2023,22,대전,이민성,전북,2,2,54.2,0.83,347,8,55,219,73,41,138,168,112,146,89,4,418,0.1315789474,0.4019138756,0.2679425837
2023,22,전북,페트레스쿠,대전,2,2,45.8,0.81,312,12,60,155,97,35,110,167,120,122,70,5,385,0.1558441558,0.4337662338,0.3116883117
2023,22,서울,안익수,수원FC,7,2,55.2,0.9,530,13,94,304,132,43,207,280,187,195,148,6,588,0.1598639456,0.4761904762,0.3180272109
2023,22,수원FC,김도균,서울,2,7,44.8,0.84,379,8,93,174,112,40,149,190,148,133,98,3,451,0.2062084257,0.421286031,0.3281596452
2023,23,수원,김병수,울산,3,1,36.2,0.83,273,6,59,120,94,32,83,158,104,88,81,2,328,0.1798780488,0.4817073171,0.3170731707
2023,23,울산,홍명보,수원,1,3,63.8,0.9,531,10,123,298,110,46,199,286,156,257,118,10,590,0.2084745763,0.4847457627,0.2644067797
2023,23,강원,윤정환,서울,1,1,29.4,0.76,222,6,54,93,75,29,71,122,91,70,61,4,292,0.1849315068,0.4178082192,0.3116438356
2023,23,서울,안익수,강원,1,1,70.6,0.92,749,7,161,479,109,43,323,383,269,290,190,5,814,0.1977886978,0.4705159705,0.3304668305
2023,23,광주,이정효,대구,1,1,73.3,0.92,682,4,89,477,116,40,275,367,206,312,164,5,741,0.1201079622,0.4952766532,0.2780026991
2023,23,대구,최원권,광주,1,1,26.7,0.71,188,5,22,117,49,29,67,92,92,50,46,2,264,0.08333333333,0.3484848485,0.3484848485
2023,23,전북,페트레스쿠,수원FC,1,0,49.6,0.88,485,11,48,324,113,26,207,252,171,202,112,7,551,0.08711433757,0.4573502722,0.3103448276
2023,23,수원FC,김도균,전북,0,1,50.4,0.87,438,7,86,223,129,29,179,230,140,191,107,1,503,0.1709741551,0.4572564612,0.2783300199
2023,23,포항,김기동,제주,4,2,36.2,0.79,244,8,43,127,74,29,92,123,83,99,62,5,308,0.1396103896,0.3993506494,0.2694805195
2023,23,제주,남기일,포항,2,4,63.8,0.87,476,6,106,297,73,37,149,290,165,196,115,5,547,0.1937842779,0.5301645338,0.3016453382
2023,23,인천,조성환,대전,2,0,48.8,0.82,392,5,67,216,109,29,130,233,145,136,111,6,478,0.140167364,0.4874476987,0.3033472803
2023,23,대전,이민성,인천,0,2,51.2,0.82,356,6,70,211,75,30,137,189,118,146,92,6,434,0.1612903226,0.435483871,0.2718894009
2023,24,울산,홍명보,제주,2,1,50.6,0.84,378,7,75,174,129,24,132,222,129,142,107,3,450,0.1666666667,0.4933333333,0.2866666667
2023,24,제주,남기일,울산,1,2,49.4,0.86,379,6,63,210,106,29,117,233,139,161,79,7,440,0.1431818182,0.5295454545,0.3159090909
2023,24,포항,김기동,전북,2,1,59.6,0.89,515,9,55,287,173,30,224,261,153,230,132,4,578,0.09515570934,0.4515570934,0.2647058824
2023,24,전북,페트레스쿠,포항,1,2,40.4,0.82,319,9,68,196,55,18,112,189,127,125,67,7,389,0.1748071979,0.4858611825,0.3264781491
2023,24,수원FC,김도균,광주,0,1,47,0.85,436,4,39,222,175,43,188,205,149,184,103,7,512,0.076171875,0.400390625,0.291015625
2023,24,광주,이정효,수원FC,1,0,53,0.89,423,7,127,231,65,37,154,232,136,170,117,2,475,0.2673684211,0.4884210526,0.2863157895
2023,24,강원,윤정환,수원,1,2,46,0.82,353,8,60,205,88,46,143,164,138,129,86,8,430,0.1395348837,0.3813953488,0.3209302326
2023,24,수원,김병수,강원,2,1,54,0.86,483,9,70,309,104,34,144,305,160,188,135,3,561,0.1247771836,0.5436720143,0.2852049911
2023,24,서울,안익수,인천,0,1,63.5,0.89,583,7,125,379,79,34,216,333,224,220,139,12,655,0.1908396947,0.5083969466,0.3419847328
2023,24,인천,조성환,서울,1,0,36.5,0.78,286,4,46,144,96,21,84,181,117,93,76,1,366,0.1256830601,0.4945355191,0.3196721311
2023,24,대전,이민성,대구,1,0,60.1,0.86,412,6,94,250,68,29,142,241,143,158,111,8,479,0.1962421712,0.503131524,0.2985386221
2023,24,대구,최원권,대전,0,1,39.9,0.74,224,1,45,123,56,26,76,122,98,71,55,0,302,0.1490066225,0.4039735099,0.3245033113
2023,25,서울,안익수,포항,2,2,44.1,0.87,411,8,80,226,105,25,148,238,140,177,94,3,472,0.1694915254,0.5042372881,0.2966101695
2023,25,포항,김기동,서울,2,2,55.9,0.91,568,6,59,332,177,39,253,276,159,274,135,4,624,0.09455128205,0.4423076923,0.2548076923
2023,25,광주,이정효,대전,3,0,46.7,0.83,279,8,46,126,107,38,103,138,115,95,69,4,336,0.1369047619,0.4107142857,0.3422619048
2023,25,대전,이민성,광주,0,3,53.3,0.82,378,6,74,211,93,31,165,182,122,148,108,4,460,0.1608695652,0.3956521739,0.2652173913
2023,25,수원,김병수,수원FC,0,2,51,0.88,436,7,68,262,106,28,131,277,156,182,98,6,495,0.1373737374,0.5595959596,0.3151515152
2023,25,수원FC,김도균,수원,2,0,49,0.86,356,6,42,203,111,43,157,156,135,128,93,2,413,0.1016949153,0.3777239709,0.3268765133
2023,25,대구,최원권,울산,0,0,29.4,0.8,199,6,40,96,63,18,70,111,89,74,36,3,248,0.1612903226,0.4475806452,0.3588709677
2023,25,울산,홍명보,대구,0,0,70.6,0.93,643,9,195,367,81,35,236,372,223,276,144,7,691,0.2821997106,0.5383502171,0.3227206946
2023,25,전북,페트레스쿠,인천,2,0,50.6,0.8,367,9,77,212,78,24,135,208,131,149,87,4,458,0.1681222707,0.4541484716,0.2860262009
2023,25,인천,조성환,전북,0,2,49.4,0.76,310,9,87,158,65,23,99,188,111,118,81,4,407,0.2137592138,0.4619164619,0.2727272727
2023,25,제주,남기일,강원,1,1,64.9,0.89,540,6,80,362,98,30,236,274,164,262,114,6,606,0.1320132013,0.4521452145,0.2706270627
2023,25,강원,윤정환,제주,1,1,35.1,0.76,228,4,30,121,77,28,87,113,88,95,45,1,300,0.1,0.3766666667,0.2933333333
2023,26,전북,페트레스쿠,수원,1,1,55.4,0.87,461,6,78,267,116,40,181,240,179,182,100,4,529,0.1474480151,0.4536862004,0.3383742911
2023,26,수원,김병수,전북,1,1,44.6,0.81,333,1,51,164,118,19,108,206,113,139,81,1,411,0.1240875912,0.501216545,0.2749391727
2023,26,강원,윤정환,울산,2,0,29.9,0.75,177,10,30,60,87,31,52,94,79,57,41,3,236,0.1271186441,0.3983050847,0.3347457627
2023,26,울산,홍명보,강원,0,2,70.1,0.9,619,9,196,341,82,54,218,347,207,260,152,8,687,0.2852983988,0.5050946143,0.3013100437
2023,26,제주,남기일,수원FC,3,0,45.7,0.85,368,7,75,221,72,32,125,211,132,151,85,5,432,0.1736111111,0.4884259259,0.3055555556
2023,26,수원FC,김도균,제주,0,3,54.3,0.86,465,4,47,277,141,38,197,230,159,200,106,3,540,0.08703703704,0.4259259259,0.2944444444
2023,26,대전,이민성,서울,4,3,41.9,0.82,314,7,58,149,107,20,122,172,101,140,73,3,382,0.1518324607,0.4502617801,0.2643979058
2023,26,서울,김진규,대전,3,4,58.1,0.88,546,11,90,334,122,30,203,313,196,204,146,7,620,0.1451612903,0.5048387097,0.3161290323
2023,26,인천,조성환,대구,3,1,46.4,0.84,387,8,39,255,93,34,136,217,119,172,96,1,460,0.0847826087,0.4717391304,0.2586956522
2023,26,대구,최원권,인천,1,3,53.6,0.9,471,3,86,292,93,48,179,244,167,211,93,3,523,0.1644359465,0.4665391969,0.3193116635
2023,26,포항,김기동,광주,1,1,51.4,0.89,516,8,30,243,243,34,253,229,136,243,137,6,579,0.0518134715,0.3955094991,0.2348877375
2023,26,광주,이정효,포항,1,1,48.6,0.88,360,5,92,198,70,20,152,188,115,155,90,2,409,0.2249388753,0.4596577017,0.2811735941
2023,27,수원,김병수,제주,1,0,52.8,0.82,391,4,47,219,125,26,131,234,137,169,85,2,476,0.0987394958,0.4915966387,0.2878151261
2023,27,제주,남기일,수원,0,1,47.2,0.8,301,11,43,188,70,25,104,172,106,121,74,13,376,0.1143617021,0.4574468085,0.2819148936
2023,27,인천,조성환,광주,2,2,32.7,0.83,305,5,25,175,105,32,112,161,97,115,93,3,367,0.06811989101,0.4386920981,0.2643051771
2023,27,광주,이정효,인천,2,2,67.3,0.92,576,9,186,319,71,40,252,284,202,234,140,8,626,0.2971246006,0.4536741214,0.3226837061
2023,27,울산,홍명보,전북,1,0,48.7,0.86,347,9,69,178,100,40,138,169,103,143,101,4,403,0.1712158809,0.4193548387,0.2555831266
2023,27,전북,페트레스쿠,울산,0,1,51.3,0.87,382,9,85,225,72,21,146,215,147,153,82,4,439,0.1936218679,0.4897494305,0.3348519362
2023,27,강원,윤정환,수원FC,1,2,40.6,0.82,269,7,23,175,71,30,126,113,103,111,55,9,328,0.07012195122,0.3445121951,0.3140243902
2023,27,수원FC,김도균,강원,2,1,59.4,0.87,436,3,59,280,97,50,178,208,151,181,104,3,501,0.1177644711,0.4151696607,0.3013972056
2023,27,서울,안익수,대구,2,2,54.8,0.86,447,2,68,313,66,19,159,269,137,199,111,0,519,0.1310211946,0.5183044316,0.2639691715
2023,27,대구,최원권,서울,2,2,45.2,0.83,317,8,85,160,72,30,105,182,120,131,66,10,381,0.2230971129,0.4776902887,0.3149606299
2023,27,포항,김기동,대전,4,3,54.2,0.87,464,10,83,261,120,45,192,227,166,192,106,7,533,0.1557223265,0.425891182,0.3114446529
2023,27,대전,이민성,포항,3,4,45.8,0.85,386,10,93,217,76,30,120,236,138,157,91,5,454,0.204845815,0.5198237885,0.3039647577
2023,28,수원FC,김도균,인천,1,2,54.1,0.88,439,9,48,300,91,46,175,218,155,180,104,6,498,0.09638554217,0.437751004,0.3112449799
2023,28,인천,조성환,수원FC,2,1,45.9,0.85,385,8,72,228,85,28,126,231,131,153,101,9,452,0.1592920354,0.5110619469,0.2898230088
2023,28,전북,페트레스쿠,대전,1,1,48.9,0.8,316,6,56,176,84,35,131,150,120,122,74,5,395,0.1417721519,0.3797468354,0.3037974684
